,도로명,위도,경도
375,전라북도 익산시 동서로 229 0,35.9534175056543,126.959567567961
376,전라북도 익산시 인북로 254 0,35.9510284159955,126.958539738427
377,전라북도 익산시 인북로 248-0,35.9505545919784,126.958160247345
378,전라북도 익산시 선화로1길 57-35,35.9554592664906,126.935624777203
379,전라북도 익산시 무왕로22길 41-0,35.9557333577877,126.987435770814
380,전라북도 익산시 동서로63길 5-0,35.9527772685905,126.987247805224
381,전라북도 익산시 부송로1길 37-0,35.9558056666021,126.986867887214
382,전라북도 익산시 무왕로19길 30-0,35.9617064395279,126.98526581969
383,전라북도 익산시 무왕로 1114 0,35.9583663083139,126.980514916115
384,전라북도 익산시 무왕로 1122 0,35.9582710866344,126.981329694523
385,전라북도 익산시 고봉로30길 89 0,35.9557145005015,126.979976183714
386,전라북도 익산시 궁동로 83 0,35.9622578712652,126.980575042161
387,전라북도 익산시 궁동로 109-0,35.9626784001148,126.984347187379
388,전라북도 익산시 하나로 353-0,35.9520587953169,126.983515193897
389,전라북도 익산시 무왕로32길 78-0,35.9652492781342,127.015629152349
390,전라북도 익산시 무왕로31길 3 -1,35.9664051639869,127.012102958305
391,전라북도 익산시 선화로59길 19-0,35.9476016198913,126.969669696175
392,전라북도 익산시 무왕로 1082 0,35.9582861048724,126.976990537736
393,전라북도 익산시 무왕로 1052-0,35.9581196125943,126.973754185775
394,전라북도 익산시 고봉로30길 10 0,35.9561339862647,126.971329820206
395,전라북도 익산시 무왕로13길 3 0,35.9587741313807,126.976550979946
396,전라북도 익산시 무왕로 1089 0,35.9587805866242,126.977795399605
397,전라북도 익산시 무왕로 1101 0,35.9588526751206,126.979246319098
398,전라북도 익산시 무왕로 1085 0,35.9588086059798,126.977264855175
399,전라북도 익산시 무왕로9길 53 0,35.9632376650011,126.972953317259
400,X,-32.0967361,-63.7940923
401,전라북도 익산시 신동로 138-0,35.9582255188726,126.96622737079
402,전라북도 익산시 무왕로8길 40-0,35.9586156118201,126.96240870311
403,전라북도 익산시 무왕로 946-0,35.961842789826,126.963049806033
404,전라북도 익산시 무왕로 919-0,35.9632475005918,126.960622138068
405,전라북도 익산시 무왕로8길 16-0,35.9606361872203,126.96326819684
406,전라북도 익산시 동서로5길 96-0,35.9607031512485,126.958050359354
407,전라북도 익산시 부송로2길 14-0,35.954599645582,126.993829098172
408,전라북도 익산시 부송로 64-39,35.9578466375105,126.992321168891
409,전라북도 익산시 무왕로26길 19-0,35.9591379903854,126.998510256796
410,전라북도 익산시 무왕로25길 21-0,35.9619162206922,126.992885365152
411,전라북도 익산시 부송로2길 26 0,35.9555067927522,126.994859573684
412,전라북도 익산시 부송로 66 0,35.9574654111048,126.990998101398
413,전라북도 익산시 부송1로 123 0,35.9594933924605,126.994073812898
414,전라북도 익산시 하나로12길 33-0,35.9641022915136,126.984528050263
415,전라북도 익산시 무왕로 1202 0,35.959443109747,126.990077134766
416,전라북도 익산시 부송로 73 0,35.9580623432887,126.990363413218
417,전라북도 익산시 익산대로27길 21-0,35.9674761800786,126.950571779817
418,전라북도 익산시 황금로 15 0,36.0080940418765,126.945549238071
419,전라북도 익산시 황금로 19 0,36.0081942839072,126.94580339974
420,전라북도 익산시 황금로 4-0,36.0072505643933,126.94473045548
421,전라북도 익산시 미륵사지로1길 35-0,35.98980705902,127.053352973223
422,전라북도 익산시 금마길 40 -1,35.99030036034,127.052615515613
423,전라북도 익산시 왕궁로 525-0,35.9658579365593,127.088820773387
424,전라북도 익산시 여강로 4-0,36.0585317511974,127.084728658865
425,전라북도 익산시 여산동촌1길 13-11,36.0584755127635,127.085619415177
426,전라북도 익산시 용산로 541 0,36.0602920466957,126.911683130027
427,전라북도 익산시 서동로2길 26-0,35.9284283481744,126.958909232655
428,전라북도 익산시 서동로16길 4-0,35.9319956027886,126.95982592673
429,전라북도 익산시 평동로23길 47-0,35.9318613843084,126.962541384271
430,전라북도 익산시 동천로1길 2-0,35.9293373224771,126.967685073989
431,전라북도 익산시 서동로4길 17-0,35.9312308440978,126.959667407422
432,전라북도 익산시 목천로 358-0,35.9262576034256,126.960226845605
433,전라북도 익산시 평동로 758 0,35.9277124276021,126.961720700053
434,전라북도 익산시 동천로7길 35 0,35.9322575397042,126.969076272257
435,전라북도 익산시 서동로8길 62 0,35.9330394200268,126.964996063034
436,전라북도 익산시 서동로 100 0,35.9338125291092,126.962676325295
437,전라북도 익산시 함열5길 19-21,36.0746531582002,126.962318256741
438,전라북도 익산시 함열3길 22 0,36.0806388160844,126.960946715272
439,전라북도 익산시 함열중앙로 10-0,36.0789759668067,126.958517305672
440,전라북도 익산시 함열중앙로 7 0,36.0793763654248,126.95847623973
441,전라북도 익산시 함열중앙로 1 0,0,0
442,전라북도 익산시 함열1길 42 0,36.079513466546,126.958289541446
443,전라북도 익산시 함열중앙로 73 0,36.0779057810629,126.965378045175
444,전라북도 익산시 박전길 9 -1,36.0436089000586,126.958912499486
445,전라북도 익산시 함열5길 19-21,36.0746531582002,126.962318256741
446,전라북도 익산시 용동1길 80-7,36.1103736270552,126.992165186599
447,전라북도 익산시 용안교동1길 13-0,36.1191544569688,126.953123955937
448,전라북도 익산시   -,35.9482628600199,126.957744486694
449,X,-32.0967361,-63.7940923
450,전라북도 익산시 신작길 1-0,36.1460748810111,127.006240199927
451,전라북도 완주군 대아저수로 270-0,35.983899653331,127.248065970439
452,전라북도 완주군 고산천로 353 -1,35.9696140718729,127.182168266762
453,전라북도 완주군 신리로 91-0,35.770236648904,127.208394257064
454,전라북도 완주군 신리로 99-0,35.7701011211324,127.207860311216
455,전라북도 완주군 둔산1로 107-0,35.9600416155898,127.121608033552
456,전라북도 완주군 원둔산2길 33-0,35.9602822531298,127.123367540713
457,전라북도 완주군 둔산3로 66-0,35.9605765793695,127.126672782797
458,전라북도 완주군 원둔산6길 14 0,35.9629904742405,127.125971916445
459,전라북도 완주군 봉동동서로 110 0,35.9376237689551,127.164440108922
460,전라북도 완주군 신덕성덕길 58 -7,35.9220675949127,127.153758989554
461,전라북도 완주군 원둔산2길 17-0,35.9599524426307,127.124894364458
462,전라북도 완주군 둔산1로 86-0,35.9588816642203,127.122195986935
463,전라북도 완주군 구이로 1358-0,35.720702571249,127.120557388625
464,전라북도 완주군 덕평로 282-0,35.7444807333625,127.148703735367
465,전라북도 완주군 대덕길 4-0,35.6613951831099,127.111912125034
466,전라북도 완주군 송광수만로 248-0,35.8829246008707,127.243304162425
467,전라북도 완주군 평리길 34-0,35.8587746431899,127.206861319917
468,전라북도 완주군 전진로 1062-0,35.8432825465834,127.270315258569
469,전라북도 완주군 소양로 236-0,35.8557862143192,127.233915000872
470,전라북도 완주군 동학로 24-0,35.909875751732,127.075017581657
471,전라북도 완주군 후정로 27-0,35.9094101404508,127.069987159694
472,전라북도 완주군 삼례로 397-0,35.9120983221902,127.070548002178
473,전라북도 완주군 삼례역로 22-0,35.9094468554494,127.070697974839
474,전라북도 완주군 역참로 123-0,35.9196047427856,127.080257605407
475,전라북도 완주군 웃삼례길 39-6,35.9194910007503,127.08278676106
476,전라북도 완주군 구와로 5 0,35.9210218916481,127.104985934158
477,전라북도 완주군 경가천길 148 -3,36.0333765054443,127.263175757659
478,전라북도 완주군 화산로 798-2,36.0364832001051,127.20627658665
479,전라북도 완주군 운주로 110-0,36.0923347022991,127.278632767399
480,전라북도 부안군 줄포중앙로 49-0,35.5903948405707,126.678569324124
481,전라북도 부안군 줄포중앙로 49-0,35.5903948405707,126.678569324124
482,전라북도 부안군 줄포중앙로 60-0,35.5911247087869,126.679179356812
483,전라북도 부안군 격포로 127-0,35.6295634215891,126.475859032096
484,전라북도 부안군 지서로 71-0,35.6640080685539,126.52901665856
485,전라북도 부안군 지서로 82-0,35.6641573876052,126.527975198818
486,전라북도 부안군 격포중앙길 28-10,35.6226311941677,126.47026330204
487,전라북도 부안군 격포로 167-0,35.6269307897826,126.473131581702
488,전라북도 부안군 백산로 306-2,35.7013464816369,126.786649171865
489,전라북도 부안군 시기길 14-0,35.7181934935662,126.809712006862
490,전라북도 부안군 고인돌로 313-0,35.707036627625,126.658488709161
491,전라북도 부안군 부안로 1987-0,35.6851128865634,126.677688180347
492,전라북도 부안군 석정로 175-0,35.7300604614994,126.737224665052
493,전라북도 부안군 부풍로 69-0,35.7249695211905,126.732026633398
494,전라북도 부안군 번영로 63-0,35.7268106586455,126.727380899854
495,전라북도 부안군 학동길 11-1,35.7242722446213,126.739722431583
496,전라북도 부안군 석정로 311-0,35.7177956030965,126.737727229899
497,전라북도 부안군 오리정로 172-0,35.7220446820968,126.741572860542
498,전라북도 부안군 번영로 156-0,35.7262780634511,126.737581936229
499,전라북도 부안군 당산로 54-0,35.7293067842954,126.730445529148
500,전라북도 부안군 서외길 33-1,35.7276742639223,126.731674378144
501,전라북도 남원시 광한서로 9-0,35.4019901944052,127.377782780285
502,전라북도 남원시 이백로 161-0,35.4271771673753,127.425045698162
503,전라북도 남원시 내호곡3길 3-0,35.3383655850294,127.372713200641
504,전라북도 남원시 택내길 6-0,35.3281070819132,127.298793325735
505,전라북도 남원시 송기길 73-0,35.3563878762297,127.336583237851
506,전라북도 남원시 요천로 1306-8,35.3963801157589,127.366580824166
507,전라북도 남원시 노송로 1237-0,35.3947331479655,127.376222538607
508,전라북도 남원시 노송로 1255-9,35.3962494611684,127.376850408868
509,전라북도 남원시 의총로 15-0,35.4019229527749,127.376311201624
510,전라북도 남원시 가방뜰길 11-0,35.4020215389853,127.375302964081
511,전라북도 남원시 서문로 67,35.405476508061,127.37149924547
512,전라북도 남원시 양림길 72-0,35.4027956823008,127.389089692961
513,전라북도 남원시 동문로 30-0,35.408203538539,127.386068667673
514,전라북도 남원시 용성로 113-0,35.4100018411853,127.388542917109
515,전라북도 남원시 성황단길 10-0,35.4084297551774,127.370386112315
516,X,-32.0967361,-63.7940923
517,전라북도 남원시 대교2길 11-0,35.4132539526964,127.393419718408
518,전라북도 남원시 시청로 37-0,35.4137155019934,127.390981498572
519,전라북도 남원시 큰들1길 8-20,35.4146350290522,127.395959626722
520,전라북도 남원시 시청동로 12-3,35.4150413036126,127.392575231968
521,전라북도 남원시 용성로 227-0,35.4177958620852,127.396312562608
522,전라북도 남원시 동도4길 15-5,0,0
523,전라북도 남원시 오들1길 29-0,35.4184514824744,127.398884652017
524,전라북도 남원시 역재1길 6-1,35.4184661642152,127.398396074707
525,전라북도 남원시 붕맛1길 27-0,35.4172415834725,127.383005957423
526,전라북도 남원시 섬진로 883-0,35.3487749129988,127.228646879459
527,전라북도 남원시 낙현길 6,35.4229210323786,127.405802330638
528,전라북도 남원시 요천로 1814-0,35.424342321517,127.409723563624
529,전라북도 남원시 오들1길 82-0,35.4193059427138,127.401816607886
530,전라북도 남원시 운교2길 28-0,35.431044770756,127.325350482578
531,전라북도 남원시 덕오로 84-0,35.4974518271215,127.359574982488
532,전라북도 남원시 인월로 73-0,35.4614694711791,127.603304928748
533,전라북도 남원시 요천로 2911-0,35.492055847509,127.475201719702
534,전라북도 남원시 중절길 1-0,35.4832063617158,127.476612776803
535,전라북도 남원시 아백로 370-0,35.5075210303996,127.612357488176
536,전라북도 남원시 덕오로 308-0,35.5138046191866,127.352638745496
537,전라북도 남원시 신흥2길 25-0,35.5133531664813,127.40323985682
538,전라북도 군산시 공단대로 563-0,35.9698861530029,126.683944108771
539,전라북도 군산시 풍전4길 11-0,35.977477098283,126.679304454466
540,전라북도 군산시 공단대로 593-0,35.9716734674159,126.681451296542
541,전라북도 군산시 설림길 56 0,35.9750973564429,126.68291937114
542,전라북도 군산시 해망로 550-0,35.9828276732543,126.682167696649
543,전라북도 군산시 분멀길 15-0,35.9622583547771,126.569741094499
544,전라북도 군산시 새만금북로 297-0,35.9466639228676,126.569025877328
545,전라북도 군산시 가도로 197-0,35.9639921355849,126.566782865436
546,전라북도 군산시 분멀2길 4-0,35.9621676537913,126.567749513407
547,전라북도 군산시 옥구저수지로 220-0,35.9245829827,126.643971320862
548,전라북도 군산시 십자들로 642 0,36.0308725520384,126.831456667523
549,전라북도 군산시 창오1길 1-0,35.9840775787127,126.819816747635
550,X,-32.0967361,-63.7940923
551,전라북도 군산시 바르메길 32-0,35.9573798186235,126.795961938773
552,전라북도 군산시 대야시장로 15 0,35.9450071416758,126.816616981334
553,전라북도 군산시 동군산로 705-0,35.9845306661462,126.851199569339
554,전라북도 군산시 백릉로 38 0,35.9748800478684,126.730633555149
555,전라북도 군산시 회현로 178-0,35.9130579262583,126.75605720219
556,전라북도 군산시 옥산로 228-0,35.9427108453815,126.748708801068
557,전라북도 군산시 옥구로 2-0,35.9230983287474,126.68573422956
558,전라북도 군산시 옥구로 16-0,35.9226426119291,126.684375510028
559,전라북도 군산시 소룡안3길 19-0,35.9687012683186,126.680867225837
560,전라북도 군산시 칠성로 162-0,35.9692333199937,126.679264625837
561,전라북도 군산시 신창안길 31-0,35.9574580099096,126.635375248206
562,전라북도 군산시 부곡로 123-0,35.958200943713,126.676143460395
563,전라북도 군산시 미성로 503-0,35.9552676306401,126.676287895788
564,전라북도 군산시 대학로 487 0,35.9518644410778,126.686184854862
565,전라북도 군산시 미룡로 22 0,35.9426955658444,126.688069067208
566,전라북도 군산시 미룡로 32 0,35.9427372794056,126.689071128243
567,전라북도 군산시 황룡2길 18 0,35.9440609144825,126.687712035763
568,전라북도 군산시 황룡로 16 0,35.9453460002145,126.687162348733
569,전라북도 군산시 미룡로 5-0,35.9430658367931,126.686287029078
570,전라북도 군산시 황룡안길 27-17,35.9440348989356,126.686927900644
571,전라북도 군산시 미제2길 33-0,35.9472536873668,126.686451358502
572,전라북도 군산시 의료원로 163-0,35.9587408972711,126.698713989528
573,전라북도 군산시 수송로 11-0,35.9684868361857,126.698311333761
574,전라북도 군산시 백토로 128-0,35.9676965289021,126.705525582457
575,전라북도 군산시 수송로 71 0,35.9654767858407,126.704059710748
576,전라북도 군산시 상나운3길 12 0,35.9638323313403,126.692247241788
577,전라북도 군산시 대학로 335 0,35.9637513732064,126.693857438494
578,전라북도 군산시 나운안길 60 0,35.9663985497617,126.704783636184
579,전라북도 군산시 의료원로 159 0,35.9588613344397,126.698834470956
580,전라북도 군산시 의료원로 159 0,35.9588613344397,126.698834470956
581,전라북도 군산시 하나운로 38-0,35.962189687794,126.700779773076
582,전라북도 군산시 의료원로 42 0,35.9558040318417,126.711212846502
583,전라북도 군산시 신지길 61-0,35.957523651094,126.710938109233
584,전라북도 군산시 문화로 206-0,35.9699368229411,126.728614941957
585,전라북도 군산시 미장안길 42-0,35.9676155156319,126.729175430692
586,전라북도 군산시   -,35.9674665619218,126.736840487468
587,전라북도 군산시 남수송5길 49-2,35.962424037177,126.710528595939
588,전라북도 군산시 축동로 124-0,35.9703739476836,126.710837722774
589,전라북도 군산시 수송안6길 12-0,35.9634668171813,126.717853159503
590,전라북도 군산시 수송동로 100-0,35.9693224843145,126.720192553511
591,전라북도 군산시 진포2길 8-0,35.9713255513793,126.716079678978
592,전라북도 군산시 진포1길 10-0,35.9704023304313,126.716424345888
593,전라북도 군산시 월명로 205 0,35.9623376979669,126.715161040357
594,전라북도 군산시 월명로 300-0,35.9708081515718,126.715850815046
595,전라북도 군산시 동메1길 38 -11,35.9701580309269,126.714799795353
596,전라북도 군산시 월명로 293 0,35.9702887599156,126.715352220852
597,전라북도 군산시 내사길 43-0,35.9631761857581,126.745342862152
598,전라북도 군산시 서당길 9-0,35.9792282777461,126.751232807842
599,전라북도 군산시 백릉로 43-0,35.9754641285817,126.730749873929
600,전라북도 군산시 경암안2길 37-0,35.9785154225556,126.729581268896
601,전라북도 군산시 경암3길 66 0,35.9804485299142,126.729844005636
602,전라북도 군산시 경촌3길 23-0,35.9806540513029,126.735688890248
603,전라북도 군산시 경암안1길 80-0,35.9766329628955,126.730921088788
604,전라북도 군산시 구암3.1로 88-0,35.9812878372624,126.72888001273
605,전라북도 군산시 번영로 60-0,35.9716366418634,126.728335942191
606,전라북도 군산시 양안로 127-0,35.9736439674449,126.743700711342
607,전라북도 군산시 백릉로 87-6,35.976114051019,126.735919126032
608,전라북도 군산시 경촌안3길 11-0,35.9778046801223,126.736741087314
609,전라북도 군산시 신촌2길 6-0,35.9653285031391,126.73710233951
610,전라북도 군산시 신촌1길 26 0,35.9652056453751,126.739407422669
611,전라북도 군산시 경촌2길 25,35.9768116000145,126.735752483316
612,전라북도 군산시 번영로 188-22,35.9631166214146,126.737771600865
613,전라북도 군산시 양안로 137 0,35.9746058492364,126.743613448866
614,전라북도 군산시 조촌안2길 25 0,35.9713361266021,126.73488444594
615,전라북도 군산시 궁포2로 25-0,35.9818151413189,126.739743246574
616,전라북도 군산시 월명로 334 0,35.9740381269851,126.715944346695
617,전라북도 군산시 진포3길 55-2,35.9731099749581,126.721842812524
618,전라북도 군산시 월명로 398 0,35.9795065353873,126.715712638013
619,전라북도 군산시   -,35.9674665619218,126.736840487468
620,전라북도 군산시 중앙로 119 0,35.9840483065109,126.716058170625
621,전라북도 군산시 장미2길 13-0,35.9877013986658,126.716721743165
622,전라북도 군산시 구영6길 135-0,35.9896314885635,126.711732244732
623,전라북도 군산시 동령길 49 -8,35.9888148028495,126.713731516978
624,전라북도 군산시 대학로 7 0,35.9889119760159,126.713211741053
625,전라북도 군산시 중앙로 167 0,35.9867112015872,126.712134754441
626,전라북도 군산시 중앙로 170 -1,35.987080961768,126.712165902296
627,전라북도 군산시 삼학8길 50-0,35.9758597261582,126.713000625578
628,전라북도 군산시 미원로 51 -1,35.9777471534131,126.710812493264
629,전라북도 군산시 서흥1길 19 0,35.9716753527501,126.707759235918
630,전라북도 군산시 백토로 89-0,35.9710883290081,126.70600479917
631,전라북도 군산시 청소년회관로 51-0,35.9798567059706,126.699350483714
632,전라북도 군산시 신풍길 7 0,35.9794488383575,126.704880515687
633,전라북도 군산시 대학로 102-0,35.9816613959061,126.707580047263
634,전라북도 군산시 동산길 29 0,35.9905292342965,126.705143216455
635,전라북도 고창군 대성로 234-0,35.3386730906146,126.600334012391
636,전라북도 고창군 대성로 235-0,35.3388986147306,126.600037997867
637,전라북도 고창군 월곡1길 45-0,35.4385385015943,126.710258354869
638,전라북도 고창군 모양성로 51-0,35.4360505249623,126.700947392997
639,전라북도 고창군 중앙로 239 0,35.4352615617207,126.701549412482
640,전라북도 고창군 남정1길 57 0,35.4300993851765,126.696959080924
641,전라북도 고창군 중앙로 215 0,35.4353643659299,126.699065619314
642,전라북도 고창군 화신1길 9 0,35.436379574793,126.693321505323
643,전라북도 고창군 중앙로 206 0,35.4349832608598,126.698006938574
644,전라북도 고창군 교촌1길 18-0,35.4365689767014,126.704910297135
645,전라북도 고창군 중거리당산로 88-0,35.4278282348489,126.697563882708
646,전라북도 고창군 보릿골로 169-0,35.4404979843355,126.695543963983
647,전라북도 고창군 해리중앙로 142-0,35.4643890238389,126.537441018736
648,전라북도 고창군 해리중앙로 113 0,35.462065958631,126.538701716028
649,전라북도 고창군 심원로 192-0,35.5232320327194,126.549082449798
650,전라북도 고창군 진암구시포로 15-0,35.4427766655912,126.489331853224
651,전라북도 고창군 상포길 2-0,35.5581840497516,126.629236033942
652,전라북도 고창군 복분자로 903 0,35.5132391298488,126.67411728918
653,전라북도 고창군 무장읍성길 13-4,35.4153606731158,126.559900648614
654,전라북도 고창군 참나무정1길 8-0,35.3772858222067,126.512929690481
655,전라북도 고창군 참나무정1길 22 0,35.3781140354779,126.511900692954
656,전라북도 고창군 고인돌대로 2422-0,35.4947049368965,126.701437630374
657,전라북도 고창군 녹두로 801-0,35.4402790568464,126.636441630036
658,전라북도 고창군 녹두로 783 0,35.4403374619093,126.634322575907
659,전라북도 고창군 시기1길 49 0,35.5397076533337,126.741000201401
660,전라북도 고창군 문화1길 5 0,35.5190481582111,126.699729802412
